#{"t_start": 1774617788.4858, "env_id": "None"}
r,l,t
1.9202998,75,12.667889
0.51790917,68,12.681796
0.6722184,41,12.684368
-0.08864501,61,12.691981
-2.951931,53,12.696156
-0.027628481,50,12.70119
1.6730454,75,12.710125
-2.046399,75,12.728275
0.085708916,43,12.736133
1.4408375,75,12.736167
1.7673092,75,12.751109
2.698234,75,12.753708
2.234043,75,12.760918
2.3762739,75,12.770492
2.942505,75,12.778942
-0.4325397,59,12.789257
1.8441842,75,12.796545
-0.36111397,74,12.802333
0.6129068,49,12.804265
2.2372217,75,12.816926
-0.033526897,75,12.819714
0.15179336,75,12.835754
1.99316,75,12.845013
0.27084577,49,12.846183
2.4769897,75,12.855712
-0.47299984,43,12.858292
0.3527305,75,12.863582
1.9869313,75,12.871126
0.6569512,54,12.883555
1.9959244,75,12.883581
0.83349764,59,12.896708
-0.6433988,64,12.901748
0.9805217,63,12.912596
-0.5371721,61,12.915595
0.84805715,75,12.920518
1.6470132,75,12.935125
3.6994822,66,12.940875
-1.1575826,75,12.949289
1.6929961,75,12.963237
0.7525308,57,12.96764
1.129565,75,12.96931
-0.7070428,73,12.979673
2.3435729,75,12.989593
0.38952512,43,12.989628
0.74732125,53,12.990534
2.0934465,75,13.006464
-0.076527834,55,13.021275
0.6141521,66,13.030027
3.2993972,75,13.035059
2.4959202,75,13.050752
1.244214,75,13.060709
-1.8729362,75,13.06074
0.23214078,75,13.061788
2.8947906,66,13.068249
-2.2119057,59,13.076221
0.78867376,54,13.08384
1.391341,63,13.087367
1.1677783,75,13.115655
1.7228644,65,13.116613
3.056308,70,13.120692
-1.9057915,73,13.124087
2.13436,75,13.13194
-0.924255,75,13.139874
2.4035196,75,13.147914
1.885474,75,13.151174
1.3774098,61,13.167772
-0.9185432,58,13.170303
0.010804832,74,13.179475
-0.62590027,70,13.183325
1.1274866,69,13.189929
-1.2736578,53,13.191656
0.9405638,75,13.20261
0.2151776,52,13.213517
0.40801907,75,13.213541
0.53165156,54,13.224483
0.25680798,70,13.22614
0.002944231,37,13.23318
-0.36798,75,13.246162
-1.8214533,69,13.247973
3.6975536,73,13.252942
1.8013911,48,13.265352
-1.2179716,62,13.266228
0.45579296,58,13.275384
0.36040282,75,13.27711
1.161897,50,13.296488
2.6934881,75,13.298288
0.06190586,39,13.299289
2.1180046,75,13.311061
-1.2526282,75,13.312812
4.7388,62,13.319393
4.121417,68,13.335509
3.0557318,72,13.33723
0.23356831,52,13.342697
0.8889599,75,13.361014
-0.6121302,75,13.363718
0.7181234,75,13.376103
1.1909621,75,13.377955
-3.4620578,75,13.384695
0.80922425,71,13.397396
3.1389265,75,13.40255
1.8047376,75,13.407817
3.0464911,66,13.418265
0.10171485,75,13.428574
0.4910831,75,13.44049
-0.0234645,75,13.442128
0.51754373,43,13.444532
2.493334,75,13.44903
0.5571889,58,13.452341
0.26095366,75,13.461638
1.1164722,75,13.482012
-3.149041,56,13.488317
0.4077958,75,13.492664
1.0951378,75,13.506613
-0.10990775,75,13.509131
-2.256518,72,13.510896
-0.013345659,60,13.513805
-0.44952735,75,13.51729
1.1231327,52,13.538746
3.0964131,75,13.548019
0.6328955,75,13.553894
0.010600716,58,13.563941
0.50291526,65,13.567876
0.21499306,75,13.572764
0.06571472,75,13.575311
0.46604002,75,13.583195
1.3080299,67,13.597428
0.71108747,61,13.60169
-0.9188734,75,13.619661
0.05195886,55,13.620548
-1.1459091,71,13.629635
3.108603,75,13.629663
-2.2608707,75,13.639656
-1.0158342,75,13.646448
-0.06410432,54,13.646465
-1.1822792,75,13.659637
0.9804817,65,13.673782
2.159883,59,13.678957
0.52299005,73,13.681738
1.0407392,47,13.686898
0.5851503,56,13.686925
1.7955118,75,13.693455
-0.016825914,60,13.698673
2.7982213,72,13.722711
-0.018313944,49,13.729642
0.6689986,60,13.738922
-0.2880185,75,13.73895
-0.68412054,74,13.743099
1.3935416,75,13.746277
1.4208381,59,13.748957
-1.995167,75,13.757904
0.585529,75,13.787442
0.6500632,57,13.788376
0.06142044,62,13.792546
-2.018768,75,13.794402
3.5430877,65,13.799683
0.44888383,62,13.802952
-1.566679,75,13.81152
0.8992826,75,13.823861
2.7046318,75,13.853036
3.6884792,75,13.853971
0.3884564,75,13.858312
-2.6154256,75,13.860118
-2.2318854,66,13.861129
2.03374,75,13.865621
-0.31424606,75,13.877884
-0.92596716,75,13.889848
-2.7389767,61,13.907952
-0.8536697,59,13.911199
-0.6275863,75,13.920763
1.5756693,75,13.926627
0.95328015,75,13.927556
2.1401992,75,13.932563
1.7924533,66,13.936452
0.5783244,49,13.950168
0.65691996,48,13.952915
2.32735,75,13.955754
1.7300093,75,13.985972
0.10115981,75,13.991829
-0.64305097,75,13.992786
0.96062595,75,13.997705
-0.40875518,75,14.001895
-1.951228,64,14.009112
1.0619597,65,14.01253
2.0716596,75,14.016039
-0.83940166,59,14.04495
0.39903665,70,14.047654
0.85861784,71,14.054065
-0.64913917,75,14.063136
0.38741213,75,14.06735
0.006504357,68,14.068146
1.2397754,75,14.07785
3.3449056,75,14.08143
0.7941181,51,14.090016
-0.015122771,45,14.094291
-1.0329953,54,14.111219
0.75610256,75,14.113886
-0.015600562,75,14.13377
2.6179676,75,14.134562
1.0553987,65,14.135378
-1.6099811,71,14.143616
0.22728813,75,14.154606
2.6287925,75,14.159031
3.4940372,75,14.174797
-0.7416899,75,14.177172
2.4708555,64,14.187775
1.3340511,67,14.191223
0.10022384,75,14.199206
0.40241343,75,14.962731
2.831793,75,14.974824
1.5581565,75,14.979193
0.73560584,75,14.995499
1.5055656,75,14.998391
1.6313587,70,15.003961
-0.23243037,47,15.003985
1.3396623,75,15.011541
0.62630326,73,15.017636
1.7714202,75,15.040292
1.0724678,75,15.044612
4.6132746,75,15.060844
2.8591216,75,15.063398
5.268824,65,15.068173
2.4262295,75,15.068996
1.6155711,75,15.069009
3.2079296,72,15.079811
2.1664667,75,15.10363
1.1510227,75,15.108247
1.4508296,68,15.118261
2.0300202,67,15.119945
2.9577289,72,15.130961
3.0974245,75,15.132685
3.4202385,75,15.133558
1.0488403,67,15.137752
0.6490563,58,15.15453
-0.604879,60,15.160984
2.9751203,61,15.174776
1.3399117,75,15.184959
1.3012142,75,15.197263
2.9864802,75,15.198984
-3.139107,75,15.199881
2.9201882,75,15.203943
0.11919087,61,15.214491
2.7236114,75,15.220298
0.9759704,75,15.238631
2.6254926,75,15.248759
2.676222,64,15.251137
-1.0891472,65,15.253735
0.095621526,67,15.260548
-0.24683036,58,15.263193
1.812672,75,15.263209
-2.3363557,73,15.281827
2.2338634,75,15.302599
0.61633307,48,15.304615
2.8095615,75,15.313715
1.025126,75,15.316178
2.7359443,75,15.318743
0.29783326,67,15.31876
3.3809478,75,15.327993
2.8510218,75,15.348257
0.57531095,61,15.358497
0.98508626,75,15.368376
2.688244,75,15.378627
3.5716166,73,15.379543
1.1722989,75,15.384194
2.3651106,75,15.384223
1.9192092,75,15.394
0.3590051,71,15.409501
2.9290586,61,15.411159
-2.1546884,62,15.422565
2.9678078,75,15.444197
1.7453581,75,15.445032
1.7268903,74,15.448803
4.9676886,75,15.449755
1.418776,75,15.458966
0.39813,70,15.470323
1.711348,75,15.476368
-0.17219597,75,15.487347
3.5356047,67,15.507461
1.33721,73,15.508368
1.7266152,75,15.511013
1.3186648,75,15.515472
4.0447655,70,15.520289
1.9891524,75,15.536107
-0.568155,72,15.539735
1.9450326,75,15.553795
2.282001,75,15.574984
-0.0011070371,75,15.575946
3.3616729,73,15.576807
1.2349808,63,15.577772
1.436149,75,15.583197
2.4898078,75,15.60565
2.118541,75,15.609522
0.6882784,68,15.617312
0.40601027,63,15.634662
1.0347354,73,15.642153
2.033235,75,15.64475
4.1644955,75,15.646523
1.1044102,75,15.651942
-0.13204342,75,15.673274
5.094544,75,15.676791
2.6564214,75,15.684898
2.1369812,65,15.70083
-2.1766405,75,15.702706
1.8564479,65,15.703792
0.1738885,73,15.712885
1.2276721,75,15.719979
0.3302344,53,15.724924
1.773113,75,15.740357
4.386521,75,15.751407
-0.7384991,68,15.760123
3.4768338,69,15.762864
1.8327051,75,15.769337
1.4338765,75,15.778228
0.45841217,68,15.779249
0.50609314,75,15.790082
2.3555355,63,15.795508
-3.2169333,75,15.81696
4.315066,73,15.824181
2.3226073,75,15.828462
0.17858762,58,15.82948
-0.21860325,75,15.834795
0.34314448,58,15.84058
3.2023892,75,15.842955
2.459682,75,15.860467
4.778691,70,15.877878
2.5669522,61,15.882773
2.6162157,75,15.890046
3.0067792,75,15.894257
-0.38975155,75,15.900245
-0.6598801,71,15.903144
2.5098777,75,15.909186
2.6155593,75,15.926153
3.1638823,75,15.943706
2.794753,75,15.94802
2.6663938,70,15.955147
2.423749,75,15.955177
2.14597,70,15.963543
-0.15164247,75,15.965288
1.8265498,75,15.973641
0.7110894,70,15.986034
1.6633142,63,16.00106
0.99278176,75,16.006949
-0.29092443,75,16.01791
0.6358998,75,16.01794
0.72575885,54,16.018971
1.528292,75,16.026554
1.6525474,75,16.028186
0.6522973,67,16.043949
0.91087806,75,16.0667
1.9902815,75,16.072805
0.23535162,72,16.082049
1.9842036,75,16.083944
2.8730173,75,16.083969
-3.0716562,75,16.093101
1.2059971,75,16.09475
2.0497746,75,16.109264
-1.3044467,62,16.120353
-0.3934406,69,16.132414
0.9529931,68,16.142806
2.3035946,75,16.147351
2.100859,75,16.149115
2.2886775,75,16.157855
0.8708323,75,16.159699
4.250123,71,16.171387
0.8615501,66,16.177856
0.07898378,75,16.197577
-0.121919155,75,16.207876
-0.14116481,75,16.21201
2.4416554,75,16.2139
-0.96630466,75,16.223046
-0.99098384,60,16.223078
2.0727286,75,16.224753
0.7230062,75,16.24332
0.41852432,59,16.25882
1.4873149,75,16.26272
1.2912059,75,16.276845
2.2287982,75,16.278484
-2.014914,75,16.286858
2.0958626,75,16.28688
3.1006138,75,16.288821
1.0669601,75,16.306233
0.39529258,60,16.312907
3.662911,70,16.317963
0.63948214,58,16.336927
2.7338958,75,16.339402
1.279522,75,16.340996
3.6287491,67,16.342637
2.1307015,75,16.349471
1.1083157,43,16.353513
2.169233,75,16.368513
0.28900886,71,16.37182
0.34708148,53,16.386855
4.4087987,68,16.396055
2.8871298,75,16.399974
1.4087394,75,16.404292
0.7008359,75,16.413121
2.4863946,75,16.417473
3.635308,74,16.432336
0.7770833,54,16.434334
2.1501157,75,16.437056
1.5158144,52,16.449994
1.3077575,71,16.461829
4.699729,75,16.461864
0.6596595,63,16.471938
3.5527408,69,16.472844
0.18624765,40,16.484134
0.7105417,75,16.497049
1.019263,73,16.497085
-1.9802611,71,16.497918
0.96009636,69,16.520623
-0.6883597,74,16.524928
0.6767035,63,16.526708
1.1981411,75,16.536108
1.9215478,75,16.548542
-0.9682761,60,16.548578
0.14807796,75,16.561799
0.33308792,75,16.563064
1.2196748,74,16.585782
1.1269178,75,16.590926
1.8601385,75,16.592792
2.3387036,70,16.598257
1.9579237,63,16.604086
3.6745071,75,16.614439
-2.2187295,73,16.626223
1.483855,75,16.628667
1.7108546,68,16.649753
3.3998153,75,16.65061
1.485179,75,16.657393
1.837928,75,16.662936
1.8085946,75,16.668999
0.2562828,75,16.679519
2.6988697,75,16.691007
1.2914174,75,16.693513
-0.42491332,54,16.697846
1.5019574,52,16.708756
0.84813946,75,16.716233
1.8554673,75,16.723807
0.7604192,62,16.734671
4.067827,75,16.735585
0.2335268,61,17.508198
-0.87618077,75,17.518013
-0.25955427,72,17.522182
-0.23757434,66,17.527384
2.1854358,71,17.538667
-0.9599223,75,17.549965
1.4592987,75,17.560698
1.5774738,75,17.561564
0.7766781,75,17.573978
0.43580794,75,17.583326
3.512884,66,17.584994
3.8963892,75,17.587504
0.37264496,73,17.602082
1.1917145,75,17.615174
3.155034,75,17.625983
2.1525126,75,17.626897
3.578845,53,17.634845
4.431803,75,17.64003
3.6707888,71,17.648198
2.2529368,75,17.649902
1.1693845,63,17.658336
0.7502462,70,17.677893
2.222523,63,17.68307
2.5256445,75,17.692645
0.74853456,72,17.698026
2.746996,75,17.706465
3.277189,75,17.714352
-0.9689771,75,17.716032
0.92365515,75,17.724493
0.89474136,75,17.743019
0.4705825,75,17.748392
-1.2535124,67,17.751033
1.8902044,75,17.763074
2.1287594,75,17.770689
2.544613,75,17.778333
4.7899632,75,17.780066
1.7474477,70,17.784501
2.8810124,67,17.800138
0.457412,61,17.802772
2.6547065,75,17.812001
1.0101742,75,17.826736
1.9064114,75,17.83426
0.053837955,70,17.837557
3.0717027,75,17.843105
1.1471608,75,17.847217
3.903061,58,17.851464
-1.6926275,75,17.863272
1.2083385,75,17.875603
1.2470157,65,17.881785
3.2235065,65,17.890183
2.7908864,75,17.903578
0.8899868,75,17.910788
2.4091825,75,17.915891
-0.46063864,75,17.920791
1.2841647,75,17.934537
1.9007921,73,17.945266
2.3397841,75,17.953715
3.5583658,75,17.961861
2.6406436,75,17.973985
1.9120848,75,17.980228
0.8276394,75,17.984748
4.5435185,75,17.988995
-0.43829396,62,18.001015
2.1023622,75,18.001831
1.3375397,63,18.009803
1.9886128,75,18.028306
0.46745235,64,18.030903
4.7749486,69,18.041717
-0.50704825,75,18.051256
0.124801695,75,18.055648
3.909092,73,18.066706
3.41612,75,18.067625
2.632237,75,18.076827
0.5149007,65,18.092507
3.1018758,69,18.093419
3.025586,72,18.109701
0.91052765,75,18.122645
1.4462154,75,18.127507
2.5701718,75,18.138938
1.0375284,75,18.140137
3.6263444,59,18.147993
2.4381135,75,18.149805
2.6595888,75,18.162892
1.7625668,75,18.17897
2.5084102,63,18.18106
0.66953176,67,18.189685
3.4924555,56,18.191832
2.6156287,75,18.20856
-0.04144019,66,18.210361
1.4007311,75,18.216827
2.1475983,75,18.231986
0.846526,47,18.232892
2.6978621,73,18.248652
4.3526287,75,18.248689
1.0682514,54,18.259322
2.9449687,75,18.260185
3.3348246,75,18.276658
3.9097607,75,18.284663
3.7667727,64,18.290382
2.5110102,75,18.300749
1.931009,75,18.316017
1.4808401,75,18.31606
3.3600879,75,18.326624
1.1989127,75,18.327645
1.8178179,75,18.343165
0.43744475,66,18.343196
4.297901,75,18.356672
4.5499063,75,18.366943
2.2157936,63,18.371294
3.1743498,75,18.382268
2.5437222,75,18.392487
3.3926213,75,18.393402
1.9562888,75,18.409529
3.0468233,75,18.409565
2.3461277,75,18.423707
2.1570015,75,18.43377
2.424527,75,18.438067
0.9426529,37,18.442417
0.35965216,59,18.446034
1.351924,75,18.449078
2.822264,68,18.45335
1.5379081,75,18.476423
0.24220991,62,18.488904
1.6071771,75,18.489929
1.9735907,71,18.5009
2.024671,75,18.508696
0.84697956,75,18.51226
3.499414,74,18.514314
2.5356352,75,18.519402
1.1802971,67,18.535536
1.7556727,75,18.555006
1.5816933,75,18.556135
1.0614042,57,18.563145
2.6370215,66,18.567812
3.2448304,75,18.567846
2.4841232,75,18.581938
2.1652145,75,18.587101
1.0036061,75,18.604054
2.6098151,68,18.616785
2.006708,75,18.624734
1.9819432,75,18.631422
1.6708934,75,18.635572
3.5207338,75,18.635596
2.5177674,56,18.637211
5.1276007,75,18.648744
0.37592745,56,18.652862
2.6503904,70,18.678319
4.5925064,67,18.690096
0.12827641,75,18.690132
2.7262478,63,18.690947
0.4349442,75,18.701173
3.4961052,75,18.702997
1.1989255,75,18.714166
2.027571,75,18.71869
1.9076024,48,18.731368
3.8515015,75,18.74358
0.7757582,49,18.745287
2.3782363,75,18.75525
1.9450086,75,18.756194
1.6500452,75,18.766414
2.5017407,74,18.778483
3.4209514,75,18.783979
0.80007625,46,18.796059
2.5762796,75,18.796979
1.7039126,75,18.809257
2.777393,75,18.811078
2.7853694,75,18.821042
3.8872802,75,18.832109
-1.1344461,75,18.844226
2.1785667,75,18.84977
5.109621,72,18.859189
2.1576216,75,18.862875
1.253467,56,18.869963
3.5069482,75,18.875619
1.314193,75,18.877352
2.0753403,75,18.898136
2.055366,75,18.910112
0.9579268,75,18.916359
3.0616057,70,18.925389
2.1903403,75,18.926465
2.0913012,68,18.931277
0.22718227,72,18.941646
2.495697,75,18.942585
0.7012751,75,18.96557
1.2017791,73,18.976591
2.8288713,75,18.983659
2.3129773,75,18.993122
3.4313786,75,18.994075
2.487434,75,18.998508
1.6349161,75,19.008465
2.9530704,75,19.009335
-1.5219386,75,19.03209
2.1533916,75,19.043059
0.7706779,75,19.049939
-1.3377488,73,19.057166
1.1451728,75,19.058094
2.5042744,74,19.062438
2.2917075,75,19.073253
1.6177404,75,19.074196
3.0974998,75,19.096091
2.2333944,75,19.106232
-0.46738297,75,19.112909
3.132827,75,19.120876
1.579829,75,19.121806
1.2140617,75,19.126415
0.9610761,75,19.137601
2.186286,75,19.138459
1.4499214,75,19.160898
2.7412343,75,19.171812
3.5357113,73,19.177027
0.07328236,71,19.183366
-0.25823882,75,19.187737
3.8325517,61,19.191309
1.8284634,75,19.192221
1.300396,75,19.204261
1.8057091,75,19.227091
1.5975659,71,19.234507
1.1433253,75,19.24312
1.9046842,64,19.248372
2.6417685,75,19.249372
1.2580595,75,19.253777
1.0286968,75,19.257199
3.831325,71,19.267028
-0.37055212,66,19.28499
1.1406951,75,19.299594
1.2045145,72,19.305594
1.0632266,60,19.305622
2.764344,72,19.311286
0.8374948,75,19.313209
0.67707545,56,19.314854
3.601407,69,19.316581
2.3338041,75,20.122962
-0.089972496,49,20.127091
1.8104067,75,20.137559
4.7072506,63,20.141058
2.3712993,75,20.143644
1.9095259,75,20.143665
1.7451136,75,20.1529
3.5503516,75,20.154864
2.8379598,69,20.18132
2.846058,75,20.190456
3.993011,67,20.200083
1.3094537,75,20.20097
1.0475049,75,20.204294
1.741996,75,20.206976
3.4598482,64,20.207007
3.3452935,75,20.218013
4.3776727,67,20.239715
3.4005399,60,20.252229
2.0452228,74,20.254855
3.201458,60,20.259105
3.8046343,70,20.261739
4.025687,72,20.267402
2.4143083,75,20.272863
-1.0064354,74,20.282952
3.7706475,75,20.30395
3.5837777,61,20.304867
1.6836982,75,20.318965
0.32506675,68,20.319758
1.8173313,75,20.323122
3.6753502,68,20.324816
2.6867821,75,20.335778
3.4064565,75,20.346045
3.3036296,75,20.367338
0.95770967,75,20.368253
4.5178385,67,20.379726
6.067233,73,20.381577
2.1348922,75,20.382451
1.6393197,75,20.388052
1.924821,75,20.398853
3.4750433,73,20.407034
4.521686,57,20.414691
2.8699949,75,20.430026
4.8119698,68,20.435889
4.3092875,71,20.441117
3.864501,75,20.443493
3.4360642,75,20.450505
2.6178687,71,20.457789
3.4736643,75,20.469604
3.5408194,75,20.47758
2.6940012,62,20.482657
3.9023182,60,20.487019
2.930084,73,20.502992
3.8256512,75,20.507293
4.7990932,73,20.512289
2.853367,75,20.521975
2.3698225,75,20.533761
2.2578158,75,20.541362
3.1924796,75,20.546273
2.705284,75,20.551074
3.7345195,70,20.56325
1.8160002,75,20.571983
3.367357,60,20.573872
4.397354,75,20.577057
0.45088744,65,20.589845
3.3084824,75,20.606442
3.275931,75,20.611773
2.4153988,72,20.613736
1.0201998,65,20.620911
4.6332636,65,20.629267
3.5630357,75,20.639525
0.82514125,75,20.642794
5.2858105,75,20.655537
2.1268435,70,20.667842
2.9786983,71,20.675686
2.1215248,75,20.677443
2.210887,75,20.685705
2.1538272,75,20.694846
2.7344813,75,20.705619
3.3005352,75,20.709102
4.288394,66,20.714301
1.1403048,75,20.738537
3.5525167,72,20.746659
3.2398446,72,20.751107
4.449083,75,20.762397
3.1420646,75,20.771114
3.4820733,73,20.779587
2.897741,75,20.784779
2.1673505,75,20.78982
3.8176236,69,20.803849
2.841332,63,20.805733
2.8483076,75,20.814287
3.5349815,64,20.81683
3.3044024,63,20.833247
2.543881,75,20.834968
1.9153551,75,20.849209
1.2752278,55,20.85323
1.3546776,75,20.854209
2.7423925,75,20.869594
2.8172948,75,20.87979
4.4319477,75,20.882464
1.9782467,75,20.898277
2.136509,75,20.900047
4.3324256,64,20.908448
3.1674144,75,20.913564
2.6942935,75,20.91864
4.4486,75,20.933328
4.3796997,75,20.943225
1.8568497,75,20.945803
2.8454542,73,20.960447
3.2451906,75,20.963892
5.338171,69,20.967499
2.807893,75,20.97789
3.3550699,75,20.983335
3.2673488,74,20.997186
2.3893385,75,21.007724
3.8102674,75,21.010175
1.4818321,73,21.023181
3.6610365,75,21.027867
1.9522758,75,21.03124
1.8857745,75,21.041103
3.9938784,75,21.046288
3.692733,68,21.053733
3.1746247,75,21.071313
4.3110833,75,21.07427
3.4366841,56,21.076117
2.7644885,64,21.087039
4.0336113,75,21.088076
0.048279583,75,21.106947
1.6485454,75,21.112438
2.2755475,72,21.117856
2.595828,72,21.135653
-0.19381446,60,21.140228
1.4425764,75,21.141169
4.4055037,75,21.142766
1.7223701,75,21.154353
1.788157,68,21.167026
3.2547483,75,21.178169
3.4097571,75,21.183098
1.7665031,70,21.195801
4.7866864,66,21.196863
3.3863504,71,21.202003
3.0039172,75,21.207387
2.4819849,69,21.213135
2.8590438,64,21.221827
3.026438,75,21.243012
3.1910157,71,21.244774
2.1449146,75,21.260901
4.3068895,75,21.261946
4.0720816,69,21.261969
2.692473,75,21.272185
3.2186234,71,21.274743
3.1804664,75,21.286999
3.929409,60,21.2969
3.5967655,70,21.30418
3.3501506,70,21.322914
2.8815506,75,21.326471
3.3476543,75,21.32735
1.6354795,75,21.337301
2.5064805,75,21.340058
2.7065144,75,21.351848
1.1679573,75,21.362766
2.4916525,75,21.370042
3.8546705,63,21.383476
2.9371948,75,21.389501
1.4477316,75,21.392769
2.5922267,69,21.39892
2.8004522,75,21.406378
1.5056301,75,21.418128
3.9149537,75,21.427306
1.8967831,74,21.433223
2.400589,71,21.44353
2.324128,75,21.452655
0.4266135,66,21.454396
2.1863298,75,21.456063
2.5381792,75,21.469875
0.3940289,63,21.471622
3.719864,75,21.491668
3.1884508,75,21.497667
2.3475711,75,21.508322
3.065222,75,21.517899
2.6997075,75,21.51949
3.0503557,75,21.521241
3.0196652,75,21.534406
3.6444361,75,21.536301
2.7347782,75,21.557854
