episode_label,Time_s,loop_dt,X,Y,Z,Vel_Z,Target_X,Target_Y,Target_Z,M1,M2,M3,M4,Obs_IsContact,VBat_V,Current_A,radial_error,power_W,relative_time_s,x_error_m,y_error_m
Release 2,100.52610609999827,0.0055974999995669,0.3717899281213023,0.4801488063434507,0.8876392485026143,1.1899500969258223,0.4402563297203632,0.2259430492011267,1.0,156,0,0,0,0.0,3.8562498092651367,1.556249976158142,0.26326453447478654,6.001288673728709,15.520997799998426,-0.06846640159906092,0.25420575714232396
Release 2,100.530850799998,0.0046228999999584,0.3727518719009115,0.4794356793952089,0.8935408428591519,1.2132339599204898,0.4402563297203632,0.2259430492011267,1.0,77,0,0,0,0.0,3.869999885559082,0.1087500005960464,0.26232682933358503,0.4208624898612497,15.52574249999816,-0.06750445781945169,0.2534926301940822
Release 2,100.5356584000001,0.0049565999979677,0.3732923155088936,0.4786336194076164,0.8993197980600397,1.1913314988200283,0.4402563297203632,0.2259430492011267,1.0,77,0,0,0,0.0,3.869999885559082,0.6349999904632568,0.26141289843960414,2.457449890422822,15.530550100000255,-0.06696401421146964,0.25269057020648966
Release 2,100.5408686999981,0.0051065000006929,0.374136649371294,0.4774962390351317,0.9048699895482748,1.1408618905991077,0.4402563297203632,0.2259430492011267,1.0,44,0,0,291,0.0,3.858749866485596,0.6349999904632568,0.2600977113415765,2.4503061284184473,15.535760399998253,-0.06611968034906923,0.251553189834005
Release 2,100.54559850000078,0.0048462000013387,0.3746705120103212,0.4768602148633425,0.9102982463797452,1.1227790154680544,0.4402563297203632,0.2259430492011267,1.0,44,0,0,291,0.0,3.858749866485596,0.6449999809265137,0.2593471100834839,2.488893590283397,15.540490200000932,-0.06558581771004202,0.2509171656622158
Release 2,100.55068910000044,0.0049589000009291,0.3753187836964674,0.4760248114583094,0.915647437827923,1.0978303635600144,0.4402563297203632,0.2259430492011267,1.0,140,0,0,172,0.0,3.865000009536743,0.6449999809265137,0.25837525558238666,2.4929249324321745,15.545580800000593,-0.06493754602389584,0.2500817622571827
Release 2,100.5557998000004,0.0052553999994415,0.3760415939113666,0.4750333874697121,0.9207520087722926,1.037225270242534,0.4402563297203632,0.2259430492011267,1.0,140,0,0,172,0.0,3.865000009536743,0.1162500008940696,0.25723438516997976,0.4493062545642254,15.550691500000553,-0.06421473580899661,0.24909033826858537
Release 2,100.56095170000116,0.0048351000004913,0.37681896916248,0.4741157200171186,0.9257076409294004,1.0217154839992897,0.4402563297203632,0.2259430492011267,1.0,135,0,0,0,0.0,3.865000009536743,0.1162500008940696,0.2561522462413585,0.4493062545642254,15.555843400001308,-0.06343736055788324,0.2481726708159919
Release 2,100.56568440000046,0.0050461999999242,0.3774907766509585,0.4735188727323994,0.930561262166067,0.9896859235160104,0.4402563297203632,0.2259430492011267,1.0,135,0,0,0,0.0,3.8424999713897705,1.3712499141693115,0.25540811077429815,5.269027755963805,15.560576100000617,-0.06276555306940473,0.2475758235312727
Release 2,100.57097480000084,0.0050876999994216,0.3781519268399543,0.4725120828149303,0.9351738077913068,0.9474616632565076,0.4402563297203632,0.2259430492011267,1.0,160,0,0,0,0.0,3.8324999809265137,1.3712499141693115,0.25427002417582995,5.25531526989937,15.565866500000993,-0.062104402880408915,0.24656903361380358
Release 2,100.57559670000046,0.004863899997872,0.3788119572611094,0.471785529959104,0.9396003093359088,0.9226801191833552,0.4402563297203632,0.2259430492011267,1.0,160,0,0,0,0.0,3.8324999809265137,2.322499990463257,0.25340468869408855,8.90098116915226,15.570488400000613,-0.061444372459253827,0.2458424807579773
Release 2,100.58083469999838,0.0049988000027951,0.3795757280764394,0.4710051358899838,0.9440193259343774,0.8991030482878472,0.4402563297203632,0.2259430492011267,1.0,226,0,0,0,0.0,3.8324999809265137,2.322499990463257,0.2524629908484914,8.90098116915226,15.57572639999853,-0.060680601643923804,0.24506208668885707
Release 2,100.5857849999993,0.0050472000002628,0.3802188971066338,0.4699339153729561,0.9481882469790798,0.8613546823008963,0.4402563297203632,0.2259430492011267,1.0,226,0,0,0,0.0,3.851249933242798,0.668749988079071,0.2512688522084018,2.575523346945644,15.580676699999458,-0.0600374326137294,0.24399086617182938
Release 2,100.59083520000058,0.0049405999998271,0.3809178136431118,0.4693143022258244,0.9520953566418666,0.8229219009664434,0.4402563297203632,0.2259430492011267,1.0,129,0,0,0,0.0,3.851249933242798,0.668749988079071,0.2505007510748454,2.575523346945644,15.585726900000736,-0.059338516077251435,0.24337125302469767
Release 2,100.5956006999986,0.0049807999967015,0.381488566576616,0.468589603814547,0.9559423376297164,0.7929475758606102,0.4402563297203632,0.2259430492011267,1.0,129,0,0,0,0.0,3.8550000190734863,0.6937499642372131,0.24966177210514856,2.674406125366687,15.590492399998752,-0.05876776314374721,0.2426465546134203
Release 2,100.60083379999924,0.0050582000003487,0.3824303403937684,0.4676387586872558,0.9596565947282072,0.7608564856304385,0.4402563297203632,0.2259430492011267,1.0,91,0,0,0,0.0,3.8550000190734863,0.6937499642372131,0.24851692301652772,2.674406125366687,15.59572549999939,-0.05782598932659483,0.2416957094861291
Release 2,100.60557079999852,0.0049369000007573,0.3830135385667965,0.4668086809399476,0.9632392315357696,0.7379976777079099,0.4402563297203632,0.2259430492011267,1.0,91,0,0,0,0.0,3.84749984741211,1.3562499284744265,0.24757421047433867,5.218171392858041,15.60046249999867,-0.05724279115356673,0.2408656317388209
Release 2,100.61076970000067,0.0050128000002587,0.3836040966816743,0.4661325158985636,0.9665291564013856,0.6958238970391655,0.4402563297203632,0.2259430492011267,1.0,35,0,0,0,0.0,3.84749984741211,1.3562499284744265,0.24678017631217677,5.218171392858041,15.605661400000827,-0.05665223303868894,0.24018946669743688
Release 2,100.61576589999822,0.0051268999995954,0.3842201229073631,0.4653709412466363,0.9696190050911072,0.6472703103348295,0.4402563297203632,0.2259430492011267,1.0,35,0,0,0,0.0,3.8524999618530273,0.9199999570846558,0.2458978893023393,3.544299799573423,15.610657599998376,-0.05603620681300009,0.2394278920455096
Release 2,100.62079670000094,0.0047986999998101,0.385012438111695,0.4644288066428863,0.9726755276624132,0.633676230335155,0.4402563297203632,0.2259430492011267,1.0,81,0,0,0,0.0,3.8524999618530273,0.9199999570846558,0.24480062104218625,3.544299799573423,15.61568840000109,-0.055243891608668216,0.23848575744175962
Release 2,100.62555440000142,0.0050606000004336,0.3857231405861241,0.4638100831118923,0.9754990073240714,0.5947234172211306,0.4402563297203632,0.2259430492011267,1.0,81,0,0,0,0.0,3.865000009536743,0.4124999940395355,0.2440381005881172,1.5943124808967113,15.620446100001573,-0.0545331891342391,0.2378670339107656
Release 2,100.6409832999998,0.0049691999993228,0.3877265159967583,0.4615299104624832,0.982883240980298,0.4810569733569658,0.4402563297203632,0.2259430492011267,1.0,75,0,0,0,0.0,3.8737499713897705,0.1799999922513961,0.2413722240209388,0.6972749648340045,15.635874999999956,-0.052529813723604935,0.2355868612613565
Release 2,100.645717899999,0.0048267999991367,0.388624659130418,0.4606675401005942,0.985008491113074,0.4561094804731901,0.4402563297203632,0.2259430492011267,1.0,75,0,0,0,0.0,3.868749856948853,0.79749995470047,0.2403360481407706,3.08532783566416,15.640609599999152,-0.05163167058994522,0.23472449089946748
Release 2,100.66079809999792,0.0049694000008457,0.3906533866114163,0.4583527701196577,0.9902358267439708,0.3455516493091493,0.4402563297203632,0.2259430492011267,1.0,0,14,0,0,0.0,3.872499942779541,0.1437499970197677,0.23764412541129412,0.5566718552336096,15.655689799998072,-0.04960294310894692,0.232409720918531
Release 2,100.66556760000094,0.0049447999990661,0.3912206742936029,0.4575515035002102,0.9916046140412196,0.3079537227128942,0.4402563297203632,0.2259430492011267,1.0,0,14,0,0,0.0,3.872499942779541,0.1437499970197677,0.23674241615296276,0.5566718552336096,15.660459300001094,-0.049035655426760305,0.23160845429908347
Release 2,100.68131240000002,0.0052452000018092,0.3933086049428898,0.4554168385865833,0.9947119783040748,0.1949012452522306,0.4402563297203632,0.2259430492011267,1.0,0,33,0,0,0.0,3.87749981880188,0.1499999910593032,0.2342270455705367,0.5816249381527318,15.676204100000177,-0.04694772477747344,0.22947378938545657
Release 2,100.6860736999988,0.0050919999994221,0.39411249800939,0.4545715890137395,0.9953471891389384,0.1561448212341705,0.4402563297203632,0.2259430492011267,1.0,0,33,0,0,0.0,3.87874984741211,0.1499999910593032,0.233238638355265,0.5818124424330902,15.680965399998954,-0.04614383171097319,0.2286285398126128
Release 2,100.69084980000116,0.0046608000011474,0.3947074030144652,0.4536949738222023,0.995773989063604,0.1204052314540029,0.4402563297203632,0.2259430492011267,1.0,0,168,0,0,0.0,3.87874984741211,0.4037500023841858,0.2322620156044965,1.5660452601402997,15.685741500001313,-0.045548926705897996,0.2277519246210756
Release 2,100.69568539999818,0.0049613999981374,0.3953174218297144,0.453068711543117,0.9960593002148496,0.0845515774241038,0.4402563297203632,0.2259430492011267,1.0,0,168,0,0,0.0,3.87874984741211,0.4037500023841858,0.2315287712935306,1.5660452601402997,15.690577099998336,-0.044938907890648805,0.2271256623419903
Release 2,100.7006881999987,0.0048095000020111,0.396236711498091,0.4522784450578967,0.9961734519064488,0.0494970939575925,0.4402563297203632,0.2259430492011267,1.0,0,161,0,0,0.0,3.87874984741211,0.1812499910593032,0.23057631753082403,0.7030233751647186,15.695579899998847,-0.04401961822227224,0.22633539585677
Release 2,100.70562029999928,0.0051055000003543,0.3968301760992269,0.4515830533212362,0.9960336031982552,0.0083653981396261,0.4402563297203632,0.2259430492011267,1.0,0,161,0,0,0.0,3.8762500286102295,0.1812499910593032,0.22978085707397292,0.7025702830292279,15.700511999999435,-0.04342615362113633,0.2256400041201095
Release 2,100.71120270000029,0.0054343999981938,0.3973475193070759,0.4509068800338055,0.9956817593569584,-0.0334397992265758,0.4402563297203632,0.2259430492011267,1.0,0,152,0,0,0.0,3.8762500286102295,0.2149999886751175,0.22901941226454486,0.8333937122531232,15.706094400000438,-0.04290881041328731,0.22496383083267882
Release 2,100.71586119999849,0.004778400001669,0.3982175908059421,0.450115417822911,0.9952355640320404,-0.0676712667838175,0.4402563297203632,0.2259430492011267,1.0,0,152,0,0,0.0,3.857499837875366,0.2149999886751175,0.2280800438947169,0.8293624214574713,15.710752899998639,-0.042038738914421114,0.22417236862178427
Release 2,100.72070449999956,0.0047888999979477,0.3988878986816913,0.4493988248123646,0.9945720711139968,-0.1066105669623641,0.4402563297203632,0.2259430492011267,1.0,0,96,0,0,0.0,3.857499837875366,1.5749999284744265,0.22725279039127605,6.075561968743814,15.715596199999709,-0.04136843103867194,0.2234557756112379
Release 2,100.72568500000123,0.0050225000013597,0.3994373480113375,0.448786987860735,0.9936519727924518,-0.1486730165451766,0.4402563297203632,0.2259430492011267,1.0,0,96,0,0,0.0,3.849999904632568,1.5749999284744265,0.22655156204513144,6.063749574422843,15.720576700001388,-0.0408189817090257,0.2228439386596083
Release 2,100.73105899999791,0.0052885000004607,0.4001586697457095,0.448059088236336,0.9925290306607956,-0.185503191604043,0.4402563297203632,0.2259430492011267,1.0,0,63,0,0,0.0,3.849999904632568,1.399999976158142,0.22570635155469942,5.389999774694444,15.725950699998066,-0.0400976599746537,0.2221160390352093
Release 2,100.73562289999973,0.0046775999981036,0.4008438732778831,0.44736204383886,0.991278189760402,-0.2290003278541007,0.4402563297203632,0.2259430492011267,1.0,0,63,0,0,0.0,3.849999904632568,1.399999976158142,0.22489933950373212,5.389999774694444,15.730514599999879,-0.03941245644248009,0.22141899463773332
Release 2,100.7808925999998,0.004897399998299,0.4069462025935531,0.4410419487536826,0.971104942133369,-0.5771453113325139,0.4402563297203632,0.2259430492011267,1.0,0,74,0,0,0.0,3.881249904632568,0.1537500023841858,0.21766281528530493,0.5967421820908781,15.775784299999955,-0.03331012712681014,0.21509889955255587
Release 2,100.78561400000036,0.0049124000033771,0.4075897455214471,0.4403612335293779,0.9678601421483376,-0.6224610241990997,0.4402563297203632,0.2259430492011267,1.0,0,74,0,0,0.0,3.881249904632568,0.1537500023841858,0.21689228546411873,0.5967421820908781,15.780505700000518,-0.032666584198916104,0.2144181843282512
Release 2,100.79066500000044,0.0049425999968661,0.4082484520696615,0.4396512411590289,0.9644233014143384,-0.6638084683989571,0.4402563297203632,0.2259430492011267,1.0,0,51,0,0,0.0,3.881249904632568,0.1649999916553497,0.21609186829128457,0.6404062018767005,15.785556700000598,-0.03200787765070173,0.21370819195790222
Release 2,100.7957779999997,0.0051990000029036,0.4090265098411243,0.4389110034867059,0.9608153261464016,-0.687003804089009,0.4402563297203632,0.2259430492011267,1.0,0,51,0,0,0.0,3.881249904632568,0.1649999916553497,0.21524556023824107,0.6404062018767005,15.790669699999853,-0.031229819879238896,0.21296795428557921
Release 2,100.8007781999986,0.0049370999986422,0.409721512599187,0.4383220578928758,0.9569792174273042,-0.7329231319445257,0.4402563297203632,0.2259430492011267,1.0,0,28,19,0,0.0,3.881249904632568,0.1637499928474426,0.21456285416985327,0.6355546441227202,15.795669899998757,-0.030534817121176228,0.2123790086917491
Release 2,100.80578139999852,0.005087800000183,0.4102103885621473,0.4375728816703444,0.9528399995581346,-0.7774562147524349,0.4402563297203632,0.2259430492011267,1.0,0,28,19,0,0.0,3.871249914169311,0.1637499928474426,0.21375206331409324,0.6339171457558874,15.800673099998676,-0.030045941158215905,0.2116298324692177
Release 2,100.81084069999996,0.0048748999979579,0.4109485793352385,0.4369300835319328,0.9485797617520874,-0.8285245570646911,0.4402563297203632,0.2259430492011267,1.0,0,0,73,0,0.0,3.871249914169311,0.9199999570846558,0.2130128467683241,3.5615497548997435,15.80573240000011,-0.02930775038512473,0.2109870343308061
Release 2,100.81574669999829,0.0050533000030554,0.4116045930746828,0.4362083611991635,0.944111455883507,-0.8632961840656218,0.4402563297203632,0.2259430492011267,1.0,0,0,73,0,0.0,3.871249914169311,0.9199999570846558,0.21220844338160813,3.5615497548997435,15.810638399998439,-0.028651736645680437,0.2102653119980368
Release 2,100.82086690000142,0.005003399997804,0.4123483336222921,0.4356269138690237,0.9394777858511496,-0.8991402718149237,0.4402563297203632,0.2259430492011267,1.0,0,0,89,0,0.0,3.871249914169311,0.9199999570846558,0.2115329273382158,3.5615497548997435,15.815758600001573,-0.027907996098071097,0.20968386466789699
Release 2,100.82585729999846,0.0051432000000204,0.4130363714205968,0.4349520397315147,0.9346251662517494,-0.9275453312529156,0.4402563297203632,0.2259430492011267,1.0,0,0,89,0,0.0,3.871249914169311,0.9199999570846558,0.21077401227943837,3.5615497548997435,15.820748999998614,-0.027219958299766422,0.209008990530388
Release 2,100.83080719999998,0.0047818999992159,0.4137087733959633,0.4342283654219109,0.9295384866389992,-0.9935195721693858,0.4402563297203632,0.2259430492011267,1.0,0,0,75,0,0.0,3.871249914169311,0.9199999570846558,0.20997034481085478,3.5615497548997435,15.825698900000134,-0.026547556324399924,0.2082853162207842
Release 2,100.83585039999888,0.0052250000007916,0.4143574548856,0.4335878359232358,0.9242292720618712,-1.0163295023224324,0.4402563297203632,0.2259430492011267,1.0,0,0,75,0,0.0,3.8737499713897705,0.9199999570846558,0.2092536957154566,3.5638498074352754,15.830742099999028,-0.02589887483476322,0.2076447867221091
Release 2,100.84079829999972,0.0048105000023497,0.4151173314393558,0.4329858862465685,0.9187697149534976,-1.0748230068609386,0.4402563297203632,0.2259430492011267,1.0,0,0,128,0,0.0,3.8762500286102295,0.3574999868869781,0.20856343305190833,1.3857593343988055,15.835689999999872,-0.025138998281007408,0.20704283704544177
Release 2,100.84566170000107,0.0049670999978843,0.4157532898209666,0.432302050741747,0.9130198338777036,-1.121709693717136,0.4402563297203632,0.2259430492011267,1.0,0,0,128,0,0.0,3.875,0.3574999868869781,0.20780865352807892,1.38531244918704,15.840553400001227,-0.024503039899396617,0.20635900154062028
Release 2,100.8507873999988,0.0049943000012717,0.4163973404007857,0.4315522645889866,0.907114022965712,-1.1581480873090433,0.4402563297203632,0.2259430492011267,1.0,0,0,147,0,0.0,3.875,0.2449999898672104,0.20698889058054076,0.9493749607354403,15.845679099998947,-0.023858989319577528,0.2056092153878599
Release 2,100.85560450000048,0.0049667999992379,0.4171244575626265,0.4309550284400547,0.9009114300371872,-1.2057952434414367,0.4402563297203632,0.2259430492011267,1.0,0,0,147,0,0.0,3.867499828338623,0.2449999898672104,0.20631285743012845,0.9475374187544006,15.850496200000634,-0.02313187215773671,0.20501197923892797
Release 2,100.86080659999789,0.005000299999665,0.4176893888787592,0.4304690003444863,0.8945900279622865,-1.2414958754149243,0.4402563297203632,0.2259430492011267,1.0,0,0,69,0,0.0,3.867499828338623,0.1700000017881393,0.20576717792214672,0.6574749777331943,15.85569829999804,-0.02256694084160399,0.2045259511433596
Release 2,100.86570109999955,0.0050754000003507,0.4185980366759386,0.429588524517681,0.8880258699355673,-1.273283957521109,0.4402563297203632,0.2259430492011267,1.0,0,0,69,0,0.0,3.858749866485596,0.1700000017881393,0.20479394833467002,0.6559874842025336,15.860592799999708,-0.021658293044424626,0.20364547531655428
Release 2,100.87093169999936,0.005116000000271,0.41915884972264,0.4289172212956844,0.881230560605797,-1.305885964746493,0.4402563297203632,0.2259430492011267,1.0,0,1,87,0,0.0,3.858749866485596,0.1700000017881393,0.20406768043893048,0.6559874842025336,15.865823399999513,-0.021097479997723212,0.20297417209455768
Release 2,100.87567169999966,0.0048671000004105,0.4196740275229595,0.4283381359768455,0.8742017651352518,-1.3735812779981478,0.4402563297203632,0.2259430492011267,1.0,0,1,87,0,0.0,3.858749866485596,0.1700000017881393,0.20343894001566168,0.6559874842025336,15.87056339999981,-0.0205823021974037,0.2023950867757188
Release 2,100.88080009999976,0.004915900000924,0.4203998242832191,0.4276251838277447,0.867050869960745,-1.420896620210808,0.4402563297203632,0.2259430492011267,1.0,0,0,111,0,0.0,3.8550000190734863,1.059999942779541,0.20265725803860224,4.086299799633025,15.875691799999913,-0.019856505437144123,0.20168213462661802
Release 2,100.88566179999908,0.0050493999988248,0.4211200447279447,0.4269151607032456,0.8595836416046194,-1.455937369489518,0.4402563297203632,0.2259430492011267,1.0,0,0,111,0,0.0,3.853749990463257,1.059999942779541,0.20188112097204922,4.084974769377709,15.880553499999237,-0.01913628499241854,0.20097211150211888
Release 2,100.89072160000067,0.0049811999997473,0.4217772421652546,0.4263007496228074,0.8519644140691346,-1.4968717108003302,0.4402563297203632,0.2259430492011267,1.0,0,87,19,0,0.0,3.853749990463257,0.2449999898672104,0.20120806344461775,0.94416870861426,15.885613300000827,-0.01847908755510863,0.2003577004216807
Release 2,100.89562250000016,0.0049966000005952,0.4224410843090099,0.4257620238425329,0.8441265615879243,-1.5371331938323889,0.4402563297203632,0.2259430492011267,1.0,0,87,19,0,0.0,3.8612499237060542,0.2449999898672104,0.2006115789175931,0.9460061921827502,15.890514200000311,-0.01781524541135332,0.19981897464140622
Release 2,100.90085829999953,0.0050473999981477,0.4231696055169162,0.4249920814186246,0.8360072272671952,-1.5776084939941644,0.4402563297203632,0.2259430492011267,1.0,0,0,37,0,0.0,3.8612499237060542,0.5774999856948853,0.1997810635939432,2.229871775704623,15.89574999999968,-0.017086724203447035,0.1990490322174979
Release 2,100.905674499998,0.0049927000000025,0.4237750932943784,0.4244067506578711,0.8277988899803405,-1.6154659756118346,0.4402563297203632,0.2259430492011267,1.0,0,0,37,0,0.0,3.8612499237060542,0.5774999856948853,0.1991468602565478,2.229871775704623,15.900566199998153,-0.016481236425984813,0.19846370145674438
Release 2,100.91081280000073,0.0049367999999958,0.4244936813998977,0.4237288597415988,0.8193449083338483,-1.6668893792993569,0.4402563297203632,0.2259430492011267,1.0,0,0,47,0,0.0,3.8612499237060542,1.548749923706055,0.19841292279795233,5.980110524749762,15.90570450000088,-0.015762648320465533,0.1977858105404721
Release 2,100.91562300000078,0.0050646000017877,0.4251551497853211,0.4230738645260997,0.8106065828397757,-1.7024960149309016,0.4402563297203632,0.2259430492011267,1.0,0,0,47,0,0.0,3.8637499809265137,1.548749923706055,0.19770838117317918,5.983982488179209,15.910514700000931,-0.01510117993504212,0.19713081532497298
Release 2,100.92087119999997,0.00499900000068,0.4258099520329883,0.4224799350301066,0.8016834754535325,-1.7467486722385528,0.4402563297203632,0.2259430492011267,1.0,0,20,42,0,0.0,3.8637499809265137,0.9950000047683716,0.19706710867021865,3.8444312494456767,15.915762900000118,-0.01444637768737489,0.1965368858289799
Release 2,100.92579249999837,0.0051088000000163,0.4265027863942386,0.4217902973775768,0.7926012776015497,-1.7706098907161918,0.4402563297203632,0.2259430492011267,1.0,0,20,42,0,0.0,3.8762500286102295,0.9950000047683716,0.19632958150088237,3.856868796950579,15.920684199998519,-0.013753543326124607,0.19584724817645008
Release 2,100.99079849999907,0.0050011000021186,0.4349953876033142,0.4134598123704818,0.6551550197227098,-2.338767112749417,0.4402563297203632,0.2259430492011267,1.0,59,0,0,0,0.0,3.8837499618530273,0.1737499982118606,0.18759054875305137,0.6748015489272772,15.985690199999226,-0.005260942117049028,0.1875167631693551
Release 2,100.99598500000138,0.0053306999980122,0.4356870733112602,0.4128600808065429,0.6431206611529792,-2.31460248274645,0.4402563297203632,0.2259430492011267,1.0,59,0,0,0,0.0,3.8837499618530273,0.1737499982118606,0.1869728718512723,0.6748015489272772,15.990876700001536,-0.004569256409102995,0.1869170316054162
Release 2,101.0008573999985,0.0047312999995483,0.4363113606492412,0.4121956616476714,0.6308918958659991,-2.4327910363217486,0.4402563297203632,0.2259430492011267,1.0,106,0,0,26,0.0,3.8837499618530273,0.1737499982118606,0.18629438645363122,0.6748015489272772,15.995749099998648,-0.0039449690711220176,0.1862526124465447
Release 2,101.00549619999948,0.0048677000013412,0.4368949151943049,0.4115926237345586,0.6184930848543673,-2.49929309680197,0.4402563297203632,0.2259430492011267,1.0,106,0,0,26,0.0,3.8837499618530273,0.1649999916553497,0.18568000331769788,0.6408187112972142,16.000387899999637,-0.003361414526058315,0.18564957453343192
Release 2,101.01088890000028,0.0051678000018,0.4376226630338681,0.410862439558649,0.6058403661346539,-2.490533360966132,0.4402563297203632,0.2259430492011267,1.0,267,0,0,165,0.0,3.8837499618530273,0.1649999916553497,0.18493814406555845,0.6408187112972142,16.005780600000435,-0.0026336666864951175,0.18491939035752228
Release 2,101.0156508,0.0049669999971229,0.438297426703777,0.4102934262711844,0.5930654952751315,-2.529767779050661,0.4402563297203632,0.2259430492011267,1.0,267,0,0,165,0.0,3.8837499618530273,0.1649999916553497,0.18436078440628542,0.6408187112972142,16.010542500000156,-0.0019589030165861887,0.18435037707005772
Release 2,101.020795299999,0.0049465000010968,0.4389777714840331,0.4095375303084693,0.5799459913093371,-2.591530658993044,0.4402563297203632,0.2259430492011267,1.0,345,0,0,208,0.0,3.8837499618530273,0.1550000011920929,0.18359893301497715,0.60198124871701,16.015686999999147,-0.0012785582363301073,0.18359448110734258
Release 2,101.02563879999798,0.0049507000003359,0.4396114255921848,0.4089146132544892,0.5667870835320552,-2.631375657449878,0.4402563297203632,0.2259430492011267,1.0,345,0,0,208,0.0,3.8762500286102295,0.5849999785423279,0.18297270056887796,2.267606183561682,16.02053049999813,-0.000644904128178414,0.18297156405336248
Release 2,101.03072099999918,0.0050341999994998,0.4403430848235143,0.4084056038678499,0.5532442221834208,-2.6666366469415737,0.4402563297203632,0.2259430492011267,1.0,463,0,0,352,0.0,3.8637499809265137,1.059999942779541,0.18246257529135906,4.095574758696557,16.02561269999933,8.67551031510927e-05,0.1824625546667232
Release 2,101.0355359999994,0.0049679000003379,0.4408297465287816,0.4076425848681675,0.5396423631764011,-2.706064621683467,0.4402563297203632,0.2259430492011267,1.0,463,0,0,352,0.0,3.8637499809265137,1.059999942779541,0.18170044047402417,4.095574758696557,16.03042769999955,0.000573416808418381,0.1816995356670408
Release 2,101.0408556000002,0.0050959000000148,0.4414191576396624,0.4071227271400928,0.5257017605164168,-2.728110654218653,0.4402563297203632,0.2259430492011267,1.0,575,0,0,376,0.0,3.8237500190734863,1.059999942779541,0.1811834094690719,4.053174801421164,16.035747300000352,0.0011628279192991697,0.18117967793896608
Release 2,101.0456664000012,0.0049478000000817,0.4421614900068674,0.4064715592963354,0.511655672908223,-2.782850911142736,0.4402563297203632,0.2259430492011267,1.0,575,0,0,376,0.0,3.778749942779541,3.054999828338623,0.18053856262004842,11.54408042652608,16.04055810000135,0.0019051602865041706,0.18052851009520868
Release 2,101.05071730000054,0.0049500999994052,0.4428323719393735,0.4058734726604893,0.4974487356761391,-2.8307642353588607,0.4402563297203632,0.2259430492011267,1.0,691,0,0,488,0.0,3.778749942779541,3.054999828338623,0.17994886295772936,11.54408042652608,16.045609000000695,0.0025760422190103105,0.17993042345936258
Release 3,109.78614300000118,0.0049222000016015,0.9939626203599162,-0.1563931934270585,0.993280435999439,-0.0002199635605496,0.4402563297203632,0.2259430492011267,1.0,0,0,3,0,0.0,3.896250009536743,0.0912499949336052,0.672883094393708,0.355532793630287,0.0,0.553706290639553,-0.3823362426281852
Release 3,111.3014617000008,0.0047321999991254,0.9617082441673104,-0.1538527904410256,0.7838811629248543,-1.927639402589481,0.4402563297203632,0.2259430492011267,1.0,0,8,0,0,0.0,3.898749828338623,0.2487500011920929,0.6451023011041535,0.9698140244469045,1.515318699999625,0.5214519144469472,-0.3797958396421523
Release 3,111.30631089999952,0.0050269999992451,0.9615077284483372,-0.1537614558212982,0.7740003770463321,-1.9594474295334023,0.4402563297203632,0.2259430492011267,1.0,0,8,0,0,0.0,3.899999856948853,0.2487500011920929,0.6448864487723355,0.9701249690651893,1.5201678999983415,0.521251398727974,-0.3797045050224249
Release 3,111.31155450000006,0.0051487000018823,0.9611819410694632,-0.1536155067893741,0.7639546492272085,-1.965805532615604,0.4402563297203632,0.2259430492011267,1.0,0,16,0,0,0.0,3.899999856948853,0.1987499892711639,0.6445371905367662,0.7751249297261253,1.5254114999988815,0.5209256113491,-0.3795585559905008
Release 3,111.31636159999834,0.0049286999965261,0.9608604391123468,-0.1533315453198524,0.7535540398721753,-2.0341307282245236,0.4402563297203632,0.2259430492011267,1.0,0,16,0,0,0.0,3.899999856948853,0.1987499892711639,0.6441101278235527,0.7751249297261253,1.5302185999971698,0.5206041093919835,-0.3792745945209791
Release 3,111.32137449999937,0.0049197000007552,0.9606099501432652,-0.1531871136604658,0.7430016324965929,-2.094714132730499,0.4402563297203632,0.2259430492011267,1.0,0,27,0,0,0.0,3.899999856948853,0.2999999821186065,0.6438226236151378,1.169999887347224,1.53523149999819,0.520353620422902,-0.3791301628615925
Release 3,111.32632309999826,0.0050246999999217,0.9603155882674724,-0.1531688333498191,0.7321781422751527,-2.1327793129960972,0.4402563297203632,0.2259430492011267,1.0,0,27,0,0,0.0,3.898749828338623,0.2999999821186065,0.6435739676928295,1.1696248787865071,1.5401800999970874,0.5200592585471092,-0.3791118825509458
Release 3,111.3314423999982,0.0050211000016133,0.9601272289376752,-0.1529252654344527,0.7211613409516674,-2.1692331920544254,0.4402563297203632,0.2259430492011267,1.0,0,33,0,0,0.0,3.898749828338623,0.4412499964237213,0.6432782847942412,1.7203233478114015,1.5452993999970204,0.519870899217312,-0.3788683146355794
Release 3,111.33635439999853,0.0049919999983103,0.9596211044759492,-0.1527818417813206,0.7097440329828195,-2.2296285777439273,0.4402563297203632,0.2259430492011267,1.0,0,33,0,0,0.0,3.8974997997283936,0.4412499964237213,0.6427848102643584,1.7197717726916082,1.5502113999973517,0.519364774755586,-0.3787248909824473
Release 3,111.34136600000056,0.0049532000011822,0.9594648763300232,-0.152712487012009,0.6982724423049399,-2.2790195519971337,0.4402563297203632,0.2259430492011267,1.0,0,81,19,0,0.0,3.8974997997283936,0.1612499952316284,0.6426177168249976,0.6284718241214761,1.555222999999387,0.51920854660966,-0.37865553621313575
