#{"t_start": 1766580948.9824572, "env_id": "None"}
r,l,t
-3.741413,18,4.366979
-4.5009584,19,4.368165
-4.0247846,18,4.377298
-3.9996407,19,4.379359
-3.6370826,18,4.383466
-4.885105,19,4.383503
-4.0661664,18,4.384607
-3.7085476,19,4.388751
-3.4505184,18,4.388798
-3.8384151,19,4.388843
-3.7288787,18,4.39985
-4.190897,21,4.405452
-4.4177074,19,4.407988
-4.3579235,19,4.408023
-3.8805797,19,4.40946
-4.2217503,17,4.410628
-4.3084035,20,4.414356
-3.649969,21,4.415703
-3.7019472,19,4.423857
-3.8281605,19,4.431214
-3.54318,19,4.43361
-3.7998033,19,4.435294
-3.8257973,18,4.435322
-3.8908293,20,4.435332
-3.8999512,17,4.438009
-3.6282089,18,4.440881
-3.8704321,21,4.452828
-3.958351,19,4.456781
-4.087926,19,4.459835
-3.7983842,19,4.459868
-3.872822,20,4.459877
-4.017028,20,4.460784
-3.70736,19,4.461673
-4.115597,20,4.464648
-3.9971867,19,4.474675
-3.920336,19,4.478813
-3.9866507,18,4.481342
-4.3683677,19,4.482586
-3.7944067,19,4.482626
-4.007485,18,4.482635
-4.1329904,18,4.48408
-4.0650554,21,4.492113
-3.7173717,19,4.500044
-4.139213,20,4.504216
-3.3971474,19,4.505625
-4.060008,18,4.505663
-3.7930672,20,4.508164
-3.8085866,19,4.508207
-3.3765574,20,4.508216
-3.7093318,19,4.516718
-3.7645116,19,4.5249
-3.9785395,18,4.530448
-4.179423,19,4.532135
-3.291367,20,4.532173
-3.642246,18,4.533511
-3.6206594,19,4.535133
-3.7032914,19,4.535166
-4.5245714,19,4.543939
-3.8376298,19,4.551877
-3.6733127,19,4.55648
-3.6115525,19,4.557848
-3.7930667,18,4.557887
-4.0138655,20,4.559219
-3.91851,18,4.55925
-4.218019,19,4.560689
-3.7580225,17,4.565987
-3.488103,19,4.578071
-4.5511804,18,4.583365
-4.217728,18,4.584875
-3.5328496,18,4.584917
-4.20032,18,4.586451
-3.8146367,18,4.587882
-3.7407987,21,4.590461
-4.232142,18,4.592549
-3.9909792,19,4.604164
-3.775625,18,4.606935
-3.7622752,19,4.609725
-4.184724,19,4.609774
-4.231908,18,4.611678
-3.8770626,20,4.613149
-4.125785,18,4.614506
-3.811642,20,4.619936
-3.943084,19,4.63068
-4.0214415,17,4.630735
-3.914428,19,4.635612
-3.9075255,18,4.635661
-4.4304557,20,4.636794
-3.1931043,18,4.636818
-3.9256115,19,4.639506
-3.9758298,18,4.643655
-4.3178554,18,4.652826
-3.6723516,18,4.652875
-3.8670633,18,4.658153
-4.46637,18,4.658207
-4.212205,18,4.659246
-3.3399513,19,4.660455
-3.8266234,19,4.66252
-4.0946126,19,4.66576
-3.6673894,17,4.672977
-4.2136927,18,4.674015
-4.2708626,19,4.679329
-3.6638615,20,4.680309
-4.041498,20,4.681453
-4.0627966,19,4.681482
-3.2340443,20,4.684314
-4.468401,20,4.687502
-3.4841738,18,4.691277
-4.320139,18,4.69253
-4.0387225,18,4.697124
-3.4861393,18,4.699406
-4.1639824,19,4.699435
-3.496821,19,4.700338
-3.728629,18,4.702164
-3.7974815,19,4.706567
-3.922229,19,4.711726
-4.115844,19,4.712999
-4.0056167,18,4.717765
-4.089329,18,4.71966
-3.7545185,18,4.719688
-3.9654877,19,4.721533
-4.2717843,18,4.722502
-3.9425063,18,4.726129
-4.313679,19,4.73172
-3.9317648,20,4.733938
-4.0360208,19,4.73768
-3.779434,18,4.739177
-3.3695884,20,4.741235
-4.468362,19,4.742473
-4.173602,19,4.743837
-3.9568453,19,4.748008
-3.8619235,19,4.755085
-3.8970547,21,4.755136
-3.7690797,19,4.757879
-3.9863725,18,4.757904
-3.8236887,18,4.76109
-4.341526,20,4.762032
-3.9468908,20,4.764159
-3.8800132,18,4.7659
-4.3698463,18,4.772709
-4.376865,19,4.773935
-3.8355334,19,4.777415
-3.8142095,21,4.780204
-3.7624495,19,4.781684
-4.071865,18,4.783802
-3.6862218,20,4.783832
-4.0392094,20,4.787597
-3.8327143,18,4.79449
-4.372644,20,4.795466
-4.044733,17,4.796387
-4.1186895,18,4.800092
-4.0052724,19,4.800126
-4.156336,19,4.802885
-3.902175,19,4.802924
-3.9592671,19,4.806722
-4.022497,18,4.811268
-4.2801304,19,4.813132
-3.258153,19,4.814194
-4.107223,19,4.817842
-3.662646,19,4.817866
-3.9948642,18,4.820348
-3.8143363,18,4.820388
-3.592296,18,4.824833
-4.002619,19,4.83132
-4.0110106,18,4.8327
-4.102984,18,4.833776
-4.6338944,19,4.839376
-3.6524556,19,4.839421
-4.2065015,18,4.840739
-4.303479,19,4.841985
-3.7464967,18,4.846522
-4.3401847,18,4.854046
-4.459537,20,4.855137
-4.245211,20,4.856961
-4.3190475,18,4.859781
-3.8371875,19,4.860703
-3.8479276,19,4.861669
-4.0526824,19,4.862662
-3.9758534,17,4.864077
-4.391096,18,4.873012
-3.9735491,19,4.875342
-3.7460918,19,4.87781
-3.777009,19,4.882117
-3.2661524,20,4.884472
-3.9609084,19,4.884501
-4.3628387,18,4.884509
-4.189673,18,4.885542
-4.0639677,18,4.893011
-3.868914,18,4.894819
-3.894989,18,4.896833
-4.2825985,18,4.899761
-4.221454,17,4.901661
-3.8887622,18,4.901695
-4.22335,19,4.902608
-4.583587,19,4.902624
-4.383965,17,4.910605
-3.8675632,20,4.911561
-4.1886597,19,4.914105
-4.118516,18,4.916002
-3.728362,18,4.917828
-4.0947633,18,4.918821
-3.8811922,19,4.918841
-3.6781602,19,4.919773
-3.6685438,18,4.928704
-3.238314,19,4.928756
-3.6796749,19,4.933069
-4.5362806,18,4.934014
-4.233138,17,4.936694
-3.8414335,19,4.936715
-3.9333835,19,4.93765
-3.5777311,19,4.937675
-3.7166636,19,4.949686
-3.6025615,20,4.951136
-3.912406,19,4.955534
-4.2045784,21,4.956567
-4.2058783,18,4.957622
-4.1151295,19,4.959711
-3.733515,20,4.959736
-3.6423757,19,4.959744
-3.8865178,18,4.968906
-3.740578,18,4.970156
-4.28017,18,4.973737
-3.7328684,19,4.975448
-3.584857,19,4.976331
-4.0149174,18,4.977253
-3.8833718,18,4.977283
-4.181316,19,4.978307
-3.9993975,17,4.985004
-3.663065,18,4.987552
-3.5053334,19,4.993249
-4.3870196,18,4.994287
-4.0233865,18,4.997338
-3.5890036,19,4.997371
-3.8248253,20,4.997379
-3.22604,21,4.999505
-3.8049066,19,5.005273
-3.8319151,19,5.007103
-4.104297,19,5.012732
-3.7581606,19,5.014196
-3.8860714,17,5.015695
-4.338978,17,5.015727
-3.592337,19,5.018591
-4.034497,19,5.021542
-3.7780564,18,5.027975
-3.8457441,19,5.031227
-4.3056035,19,5.036593
-3.920462,18,5.036637
-3.5762136,19,5.038624
-3.7889044,19,5.038652
-3.7096128,20,5.04149
-3.7102644,18,5.041519
-3.8939137,20,5.048812
-3.9948177,18,5.049811
-3.6051733,19,5.055428
-4.225616,19,5.055472
-4.182196,18,5.056494
-3.6377215,21,5.059371
-4.0244727,19,5.060338
-3.8714876,20,5.061233
-4.0662956,19,5.06812
-3.6434078,18,5.068165
-3.837044,19,5.074632
-4.174614,19,5.074664
-4.0276423,19,5.075923
-4.1701865,18,5.078492
-3.5957673,18,5.081178
-4.2800555,19,5.08121
-3.5729215,19,5.088944
-3.9850664,20,5.089906
-4.032516,18,5.09446
-3.8344426,19,5.095468
-4.0183964,20,5.097396
-3.9473548,19,5.098345
-4.334035,18,5.099301
-3.9200785,20,5.101122
-4.1345863,18,5.106269
-4.161315,21,5.108139
-3.6843367,18,5.111772
-4.1641965,19,5.111807
-3.919031,19,5.11435
-4.310431,18,5.114374
-3.9197545,19,5.1166
-4.054362,20,5.119464
-3.9938357,18,5.124151
-3.9283211,19,5.12798
-3.7984054,17,5.130436
-3.8431458,19,5.132479
-3.8790812,18,5.134831
-3.8682842,20,5.137137
-4.4640045,18,5.13717
-3.874327,21,5.143069
-4.0480194,18,5.144
-3.7897627,18,5.147467
-3.85855,17,5.15374
-2.931087,21,5.153773
-3.9095495,20,5.154807
-4.59874,18,5.156833
-3.8819141,19,5.157781
-3.959931,19,5.163672
-3.5731702,18,5.163721
-4.114841,18,5.166442
-4.5167837,19,5.171748
-3.7579932,20,5.172749
-4.371758,17,5.17277
-4.06542,19,5.172778
-3.7665336,19,5.175469
-4.3472967,17,5.17903
-4.124595,19,5.180699
-3.6681094,21,5.18522
-4.129504,19,5.188919
-4.0551095,18,5.188959
-3.8275247,19,5.189829
-3.7923698,21,5.191655
-3.6438231,18,5.191684
-4.317422,19,5.196881
-3.8496215,19,5.199005
-3.7269533,18,5.202539
-3.8367493,18,5.206318
-3.7147179,18,5.207265
-4.248955,19,5.207298
-4.164749,17,5.208348
-3.9927373,20,5.210961
-4.0313535,19,5.214524
-3.2356677,19,5.216315
-4.4276323,21,5.222041
-3.906934,18,5.223763
-4.0985537,19,5.223782
-3.887422,20,5.225442
-3.5171723,20,5.226793
-4.4893804,21,5.232009
-3.7186193,19,5.234714
-3.6795342,20,5.238659
-4.114253,19,5.243768
-3.9436362,19,5.245947
-3.797522,18,5.246968
-2.9427998,20,5.247006
-4.080511,19,5.248892
-4.0058665,18,5.251458
-4.020325,20,5.255612
-4.2039247,22,5.260239
-3.9296913,20,5.264046
-4.1027074,18,5.26408
-3.050761,20,5.267339
-3.7233198,20,5.267381
-3.6163673,19,5.268565
-4.055403,19,5.2719
-4.307247,18,5.275466
-4.5751176,18,5.280737
-4.6073475,18,5.28341
-3.3856072,18,5.283441
-4.301591,18,5.286237
-3.5519948,19,5.28743
-4.0820355,19,5.288435
-3.7436533,18,5.290319
-4.0274787,19,5.293761
-3.6075718,19,5.298468
-3.9496777,18,5.300163
-3.758034,19,5.301405
-4.0950613,18,5.304047
-3.898946,19,5.306602
-3.8830545,18,5.306643
-3.3982105,19,5.309724
-3.7343204,20,5.314541
-3.950538,19,5.318235
-4.075075,18,5.320093
-4.443818,19,5.320142
-4.1011453,19,5.323204
-3.9268332,19,5.325033
-3.8198884,20,5.326033
-3.8512692,19,5.327796
-3.8009214,19,5.333428
-4.024394,17,5.3387
-3.9264941,18,5.340112
-4.3532867,21,5.341259
-4.8542805,18,5.343218
-4.347813,19,5.346224
-3.827566,20,5.348646
-3.0185757,20,5.35099
-3.751341,19,5.355288
-3.8574078,19,5.359426
-4.1713405,20,5.359454
-4.1213207,20,5.361153
-3.360603,18,5.361181
-4.36655,16,5.364461
-3.846424,19,5.365909
-4.057809,18,5.369752
-3.8268454,19,5.375662
-4.3158283,18,5.379317
-3.8639352,19,5.380345
-3.8203459,18,5.381368
-3.7987187,19,5.382367
-3.9083002,17,5.384222
-3.4958227,19,5.385158
-4.314779,18,5.387901
-3.9465044,19,5.393552
-4.236729,18,5.397914
-3.8832693,20,5.398913
-3.948358,18,5.39893
-3.922398,17,5.401725
-3.9609542,20,5.401759
-3.505861,19,5.40269
-4.1568503,19,5.406412
-3.7383957,19,5.41165
-3.6183634,19,5.415274
-4.3480515,18,5.415308
-3.330607,19,5.41619
-4.1567874,19,5.418748
-3.317987,20,5.419744
-3.8902793,19,5.419771
-3.7436738,18,5.42244
-3.991002,20,5.431773
-3.357092,18,5.434332
-3.8461294,19,5.436935
-4.032266,21,5.438455
-3.4305506,19,5.441124
-4.0993247,18,5.44116
-4.247315,20,5.443839
-4.470867,20,5.447216
-3.7442327,17,5.454208
-4.30409,19,5.454264
-4.3895054,18,5.456939
-3.286573,19,5.4588
-4.2967157,18,5.460122
-3.770345,20,5.462504
-3.303638,20,5.464612
-3.6825948,20,5.46768
-4.0981297,18,5.474236
-4.2981915,19,5.475358
-3.7755954,17,5.476331
-3.859409,18,5.47904
-3.9741936,18,5.48008
-3.5644732,19,5.483449
-3.8973901,18,5.484384
-4.152071,19,5.488028
-3.5154617,19,5.492384
-3.92173,20,5.494149
-4.0011797,20,5.495135
-4.1087837,18,5.496123
-3.8970318,20,5.498848
-3.618105,19,5.500779
-4.2823734,18,5.500807
-4.093042,18,5.505217
-3.8977814,19,5.512885
-3.999033,19,5.514901
-3.6792874,20,5.516675
-4.064828,19,5.516699
-3.917581,18,5.51917
-3.5016742,20,5.523272
-3.6058693,20,5.523311
-3.9875796,19,5.525882
-3.7909303,19,5.532707
-3.2809825,18,5.533951
-4.0080614,18,5.536162
-3.9797127,18,5.536194
-4.1628246,20,5.540414
-4.3257823,17,5.541476
-4.259601,19,5.543466
-3.8032284,18,5.545359
-4.0852523,20,5.552894
-3.9502504,18,5.553944
-3.7297072,21,5.554876
-3.9274201,20,5.555857
-3.7280922,18,5.558641
-3.9082568,19,5.558666
-3.6017604,17,5.559645
-3.577018,19,5.563232
-3.965333,18,5.572302
-3.9365392,18,5.573691
-4.3704066,18,5.575641
-4.016705,19,5.575681
-4.051903,18,5.580378
-4.039173,19,5.580426
-3.4669294,21,5.582266
-3.4658475,19,5.585618
-4.2125797,19,5.59199
-3.804317,19,5.595831
-3.4026976,19,5.595884
-3.4468489,21,5.595893
-3.997152,18,5.599354
-4.039324,18,5.602104
-4.092375,20,5.602146
-3.9677553,20,5.608397
-3.9711118,17,5.615711
-3.7696567,20,5.615753
-3.3045964,20,5.618533
-4.0702095,20,5.618566
-3.6062772,19,5.620278
-4.0936923,17,5.620317
-4.184253,18,5.621345
-3.7443871,19,5.626766
-4.611712,19,5.634396
-3.9087806,20,5.635662
-4.071061,18,5.636919
-3.8780718,18,5.639056
-3.7858832,20,5.639092
-3.989656,19,5.640122
-3.8758245,20,5.642052
-3.7414298,19,5.646719
-3.9791791,18,5.652219
-3.7071745,19,5.654347
-3.9067814,18,5.656264
-4.2887645,19,5.657124
-4.1943626,21,5.657145
-3.641975,19,5.658029
-4.1542993,18,5.659046
-3.7833521,19,5.665145
-3.6894846,19,5.672313
-4.333006,18,5.673594
-4.252756,18,5.677723
-3.7343202,18,5.677767
-4.3129973,19,5.677776
-4.008452,18,5.680145
-3.724792,19,5.680187
-3.529222,20,5.687006
-4.1709285,19,5.691726
-3.3238134,21,5.694526
-3.8469074,19,5.695469
-3.6981213,19,5.695485
-4.0878716,19,5.695492
-3.6025074,18,5.696396
-3.497774,19,5.697389
-3.896089,18,5.703925
-4.603569,19,5.709438
-3.9000177,17,5.711253
-3.8192353,19,5.712161
-4.625244,18,5.712177
-3.6167393,19,5.713032
-3.9220283,18,5.713933
-3.875569,19,5.713949
-3.4678512,21,5.7226
-3.8922546,18,5.725731
-3.7855313,19,5.729519
-4.2939844,19,5.730591
-3.4486423,19,5.730633
-3.428098,19,5.73166
-4.1359043,19,5.732618
-3.4497786,19,5.732642
-3.6483352,19,5.741891
-3.5601406,20,5.746271
-4.217639,17,5.747629
-4.0523195,19,5.749068
-3.9511955,19,5.750401
-3.6072705,19,5.751703
-3.9347188,19,5.752988
-4.017289,20,5.754382
-3.6220424,18,5.761914
-3.4456017,19,5.766738
-3.0940192,20,5.768814
-3.9071126,18,5.768844
-4.401248,19,5.768852
-4.2551937,18,5.769796
-3.7631342,19,5.771665
-3.608892,20,5.773548
-4.1209936,19,5.779986
-3.676863,19,5.784878
-3.8939145,18,5.785821
-4.057442,18,5.785839
-3.2786112,19,5.787585
-3.904943,20,5.787604
-4.319749,19,5.789446
-3.8797054,18,5.790426
-3.9449966,19,5.797842
-3.982221,19,5.80357
-3.7378306,19,5.805047
-4.405012,19,5.805083
-4.438214,18,5.806419
-3.9283571,19,5.807781
-4.1290307,18,5.808969
-4.2643003,18,5.810213
-3.595533,19,5.820079
-3.8723357,18,5.824732
-3.4902022,19,5.824771
-4.0772195,18,5.82478
-3.604678,19,5.826703
-3.525967,18,5.826726
-4.1339083,20,5.82935
-3.7339256,20,5.830349
-3.8134584,20,5.839405
-3.6925082,18,5.842465
-3.9312916,20,5.844353
-3.105628,20,5.844378
-4.521178,19,5.845307
-4.057672,19,5.845321
-4.3104844,18,5.847015
-3.647846,20,5.849837
-3.8757567,19,5.85694
-3.5817664,19,5.859713
-4.1480656,17,5.859751
-3.9435673,19,5.86154
-4.517712,18,5.861566
-4.571758,19,5.862531
-3.7802274,18,5.863412
-3.923026,19,5.866703
-3.4356432,19,5.874305
-4.557051,19,5.878014
-4.1350307,20,5.879343
-4.6393986,18,5.879376
-4.1367674,19,5.880824
-4.162463,19,5.882323
-4.077376,19,5.883494
-3.878734,21,5.889652
-3.374185,20,5.895845
-4.1464267,18,5.896891
-3.8135583,18,5.898185
-3.8075397,18,5.898217
-3.4592047,18,5.899213
-4.0315795,19,5.901228
-4.2213736,19,5.902179
-3.9961116,19,5.907771
-4.31909,18,5.915399
-3.9903376,18,5.915432
-4.208359,20,5.91544
-4.2470093,20,5.916427
-3.97359,19,5.917397
-3.6629114,18,5.91843
-3.8812907,18,5.919357
-3.8280108,19,5.9253
-4.336476,18,5.933673
-3.6024537,19,5.935086
-3.5258057,19,5.935125
-3.93203,18,5.936567
-3.8821294,19,5.936622
-4.1239448,18,5.938958
-3.8534384,19,5.938991
-4.107711,20,5.948386
-4.096235,18,5.956981
-4.0865016,20,5.957032
-3.9388335,18,5.957041
-3.6114836,19,5.957047
-3.556728,20,5.958085
-4.098344,20,5.961324
-3.296583,20,5.961376
-3.5835295,20,5.970712
-4.193341,18,5.976527
-3.8511539,19,5.976573
-4.2685566,19,5.976581
-4.360204,19,5.976587
-3.4832723,20,5.977536
-4.1035447,18,5.979466
-4.554295,18,5.97949
-3.7940526,20,5.989209
-3.9544404,18,5.993168
-3.7567444,18,5.993206
-3.823349,19,5.994281
-3.6215324,18,5.994312
-3.6013072,20,5.995313
-3.6013677,18,5.996287
-3.6688576,19,5.997289
-3.8889146,18,6.008902
-4.5616846,18,6.013866
-4.193233,19,6.015101
-3.9987984,19,6.016468
-4.065777,19,6.016532
-4.3620615,19,6.01819
-4.341717,19,6.019705
-4.077857,19,6.020955
-4.0446925,19,6.030733
-3.9284906,18,6.033601
-4.0174947,20,6.03699
-3.9202719,19,6.037044
-4.4502277,19,6.037053
-4.028891,18,6.038162
-3.7133486,19,6.038186
-3.791886,19,6.04009
-3.9437735,18,6.048998
-3.8424172,18,6.052009
-3.772443,19,6.055438
-4.1986485,18,6.055461
-4.1597986,19,6.05547
-3.8823516,19,6.055476
-4.07491,19,6.05648
-4.4317083,17,6.056502
-4.062769,20,6.068399
-4.091322,19,6.071033
-3.9832752,18,6.074572
-4.249219,18,6.074615
-3.3502595,19,6.075874
-4.181943,20,6.078479
-3.3006854,20,6.078496
-3.4957166,22,6.079694
-4.052847,19,6.090269
-4.0857277,19,6.092265
-4.3971596,18,6.094032
-4.2024155,19,6.09501
-4.238109,18,6.09503
-4.212158,18,6.096789
-3.411003,20,6.098463
-3.6129527,19,6.098484
-3.9547427,18,6.106696
-4.0711403,19,6.109882
-3.7314074,17,6.109913
-4.1009393,18,6.11192
-3.9570544,19,6.112997
-4.2484903,18,6.115888
-3.5145335,20,6.115918
-3.746267,19,6.117021
-3.6636884,19,6.124697
-4.151471,17,6.125666
-3.937831,19,6.127472
-4.3598948,17,6.127493
-4.032765,19,6.130152
-3.711445,18,6.13276
-3.8525934,19,6.133799
-4.040197,18,6.133835
-3.844984,17,6.146396
-4.0918365,20,6.146448
-4.0940166,20,6.147594
-4.0500517,19,6.14867
-3.929328,19,6.152154
-4.035794,18,6.154321
-4.446387,20,6.155244
-3.9279277,21,6.157239
-3.7195172,18,6.165145
-3.993616,19,6.16623
-3.8356247,19,6.1681
-3.7461371,20,6.168122
-3.6726217,21,6.172675
-3.9624686,18,6.172708
-4.229974,20,6.173743
-4.0141754,18,6.17475
-3.871504,18,6.181849
-4.2000766,18,6.183158
-4.0100713,18,6.185757
-3.5772278,18,6.185795
-3.8646965,18,6.191797
-4.0209484,19,6.1941
-3.3104458,20,6.194132
-3.5737953,19,6.19517
-4.145216,18,6.204219
-3.9023385,17,6.205486
-3.388926,22,6.207574
-3.6505184,20,7.018101
-3.6305668,19,7.022542
-4.323291,19,7.024705
-3.7463577,19,7.025637
-3.4871492,22,7.028031
-4.1469984,19,7.033876
-4.051175,20,7.03622
-4.1428127,18,7.036271
-4.3537683,18,7.037293
-3.5286422,20,7.043138
-3.2842019,19,7.044211
-3.2957883,20,7.046089
-3.785966,19,7.047165
-3.6853616,18,7.051642
-3.5541756,19,7.055106
-3.4854043,21,7.056074
-3.320678,22,7.057109
-3.8591232,20,7.061828
-3.8308644,19,7.061853
-4.0050845,20,7.064418
-3.85605,19,7.064442
-4.303586,19,7.06949
-3.612278,19,7.074611
-4.0024047,18,7.074643
-3.9480913,19,7.077208
-3.603942,19,7.083559
-4.2374773,18,7.08636
-3.1629448,22,7.0877
-4.0328803,21,7.090257
-3.9411616,19,7.093494
-4.000024,19,7.097106
-3.7912717,19,7.097148
-4.3030024,19,7.098932
-3.8221426,19,7.103623
-3.799148,20,7.106399
-3.804751,20,7.107324
-3.581441,20,7.109314
-3.5128064,20,7.111979
-3.2679982,20,7.115669
-3.6356807,20,7.115698
-4.133469,19,7.116637
-3.623106,19,7.121387
-3.5983684,18,7.123149
-3.4872043,19,7.125101
-3.7019658,18,7.12603
-3.8346417,19,7.129574
-4.1066036,18,7.132565
-3.0673454,19,7.133562
-3.6437047,19,7.134993
-3.8286674,20,7.142541
-4.0267367,19,7.143827
-3.883426,18,7.145046
-3.6066406,19,7.147866
-3.6616244,21,7.154207
-3.6758335,20,7.156098
-3.7374294,19,7.156136
-3.7772024,21,7.159042
-3.392952,20,7.164255
-2.881617,21,7.164289
-3.3579469,20,7.165311
-4.0482845,21,7.168063
-4.049607,19,7.171466
-3.5804904,19,7.173293
-3.131302,19,7.173339
-4.1634207,20,7.177043
-3.8994472,18,7.1816
-3.8510146,19,7.181625
-4.0549,20,7.182589
-3.6805918,20,7.186343
-3.9132156,18,7.188112
-3.9397879,20,7.191549
-3.2963233,20,7.191574
-3.0778604,19,7.19422
-3.4833379,18,7.198028
-3.820672,19,7.199325
-3.6686306,21,7.202872
-3.8706634,18,7.204271
-3.1226225,20,7.208941
-4.198108,19,7.2131
-3.3116946,18,7.215605
-2.972342,21,7.215645
-3.9662447,20,7.221856
-4.186024,20,7.223142
-3.6061864,19,7.225384
-4.2375727,19,7.226328
-4.074594,20,7.231051
-3.6038175,18,7.232063
-4.0832734,17,7.233067
-4.4794283,21,7.236698
-3.151472,20,7.241305
-3.84285,18,7.242326
-3.8556638,21,7.243489
-3.2292757,21,7.246477
-4.386178,18,7.248276
-4.2074137,19,7.250012
-3.434187,20,7.251917
-3.7494009,18,7.253658
-3.6154594,18,7.258683
-4.1160064,20,7.259574
-3.2793036,21,7.262155
-3.9251418,18,7.262188
-3.3659015,19,7.265156
-2.8652935,19,7.267473
-3.4550462,19,7.2701
-3.774294,20,7.273931
-3.5343637,21,7.2831
-3.951929,20,7.28315
-4.080812,19,7.285427
-3.8408446,20,7.286492
-3.5967078,19,7.288274
-4.0875573,18,7.289197
-2.9315364,21,7.293853
-3.5196586,19,7.294839
-4.0217834,18,7.299992
-4.081645,18,7.301812
-3.4765153,20,7.301842
-3.2578602,20,7.304741
-3.9837809,18,7.305661
-3.7953384,19,7.305684
-4.124812,19,7.311601
-3.8851795,19,7.312768
-4.5128546,18,7.317543
-3.796999,18,7.319366
-3.8623993,21,7.322238
-3.8175297,19,7.323134
-3.8160846,19,7.324054
-3.9647563,20,7.324991
-3.8868113,18,7.328958
-3.8804126,18,7.329889
-3.399562,20,7.337957
-3.7852643,19,7.339049
-3.6788402,19,7.342699
-3.48392,19,7.345304
-4.4373264,18,7.345349
-3.9477644,21,7.346545
-4.078082,19,7.351614
-3.925477,20,7.354019
-3.8944864,19,7.359458
-3.8203793,19,7.360427
-3.6467648,18,7.36232
-3.7277737,18,7.364261
-3.2566633,19,7.365185
-3.6098807,20,7.369053
-4.132389,19,7.371712
-4.141697,20,7.374448
-4.069248,20,7.379913
-3.9457748,19,7.379946
-3.8029304,18,7.382768
-4.4707603,18,7.38368
-3.1648831,22,7.384726
-3.7502775,20,7.38751
-3.9190354,19,7.389922
-4.0006065,19,7.393534
-3.553627,19,7.400809
-4.1232176,20,7.402158
-3.3918076,20,7.405654
-3.901472,20,7.40676
-4.0618863,19,7.406782
-3.7853184,20,7.411273
-3.3728437,20,7.413614
-3.5644948,20,7.417443
-3.541971,20,7.423394
-4.0167136,20,7.424414
-3.8916843,19,7.42629
-3.474036,20,7.428139
-3.7130857,20,7.428165
-3.51442,20,7.431814
-3.631406,19,7.432806
-3.8374727,21,7.43731
